id	type	modified	language	license	datasetID	institutionCode	ownerInstitutionCode	eventID	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	eventDate	waterBody	country	countryCode	stateProvince	locality	minimumDepthInMeters	maximumDepthInMeters	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	georeferenceProtocol
Station_25_Date_27NOV2001:12:40:00.000	Event	2021-11-14	en	http://creativecommons.org/publicdomain/zero/1.0/legalcode	TPWD_HARC_Texas_Aransas_Bay_Bag_Seine	TPWD	HARC	Station_25_Date_27NOV2001:12:40:00.000	Bag Seine	0.03	hectares	120 seconds	2001-11-27 12:40:00	Aransas Bay	United States	US	Texas	Mission-Aransas Estuary	0.2	0.6	28.200278	-96.929167	WGS84	100	Handheld GPS
Station_25_Date_22FEB2006:14:15:00.000	Event	2021-11-14	en	http://creativecommons.org/publicdomain/zero/1.0/legalcode	TPWD_HARC_Texas_Aransas_Bay_Bag_Seine	TPWD	HARC	Station_25_Date_22FEB2006:14:15:00.000	Bag Seine	0.03	hectares	120 seconds	2006-02-22 14:15:00	Aransas Bay	United States	US	Texas	Mission-Aransas Estuary	0.1	0.2	28.200556	-96.925833	WGS84	100	Handheld GPS
Station_25_Date_15NOV1979:15:55:00.000	Event	2021-11-14	en	http://creativecommons.org/publicdomain/zero/1.0/legalcode	TPWD_HARC_Texas_Aransas_Bay_Bag_Seine	TPWD	HARC	Station_25_Date_15NOV1979:15:55:00.000	Bag Seine	0.05	hectares	0 seconds	1979-11-15 15:55:00	Aransas Bay	United States	US	Texas	Mission-Aransas Estuary	0	0.2	28.201389	-96.928611	WGS84	100	Handheld GPS
Station_25_Date_17DEC1980:13:25:00.000	Event	2021-11-14	en	http://creativecommons.org/publicdomain/zero/1.0/legalcode	TPWD_HARC_Texas_Aransas_Bay_Bag_Seine	TPWD	HARC	Station_25_Date_17DEC1980:13:25:00.000	Bag Seine	0.05	hectares	0 seconds	1980-12-17 13:25:00	Aransas Bay	United States	US	Texas	Mission-Aransas Estuary	0	0.4	28.201389	-96.928611	WGS84	100	Handheld GPS
Station_25_Date_08DEC1981:09:55:00.000	Event	2021-11-14	en	http://creativecommons.org/publicdomain/zero/1.0/legalcode	TPWD_HARC_Texas_Aransas_Bay_Bag_Seine	TPWD	HARC	Station_25_Date_08DEC1981:09:55:00.000	Bag Seine	0.05	hectares	0 seconds	1981-12-08 09:55:00	Aransas Bay	United States	US	Texas	Mission-Aransas Estuary	0	0.4	28.201389	-96.928611	WGS84	100	Handheld GPS
Station_25_Date_09FEB1981:16:48:00.000	Event	2021-11-14	en	http://creativecommons.org/publicdomain/zero/1.0/legalcode	TPWD_HARC_Texas_Aransas_Bay_Bag_Seine	TPWD	HARC	Station_25_Date_09FEB1981:16:48:00.000	Bag Seine	0.05	hectares	0 seconds	1981-02-09 16:48:00	Aransas Bay	United States	US	Texas	Mission-Aransas Estuary	0.1	0.3	28.201389	-96.928611	WGS84	100	Handheld GPS
Station_25_Date_11MAR1982:17:42:00.000	Event	2021-11-14	en	http://creativecommons.org/publicdomain/zero/1.0/legalcode	TPWD_HARC_Texas_Aransas_Bay_Bag_Seine	TPWD	HARC	Station_25_Date_11MAR1982:17:42:00.000	Bag Seine	0.05	hectares	0 seconds	1982-03-11 17:42:00	Aransas Bay	United States	US	Texas	Mission-Aransas Estuary	0.1	0.2	28.201389	-96.928611	WGS84	100	Handheld GPS
Station_25_Date_16AUG1983:10:59:00.000	Event	2021-11-14	en	http://creativecommons.org/publicdomain/zero/1.0/legalcode	TPWD_HARC_Texas_Aransas_Bay_Bag_Seine	TPWD	HARC	Station_25_Date_16AUG1983:10:59:00.000	Bag Seine	0.05	hectares	240 seconds	1983-08-16 10:59:00	Aransas Bay	United States	US	Texas	Mission-Aransas Estuary	0.2	0.3	28.201389	-96.928611	WGS84	100	Handheld GPS
Station_25_Date_15SEP1983:10:21:00.000	Event	2021-11-14	en	http://creativecommons.org/publicdomain/zero/1.0/legalcode	TPWD_HARC_Texas_Aransas_Bay_Bag_Seine	TPWD	HARC	Station_25_Date_15SEP1983:10:21:00.000	Bag Seine	0.05	hectares	120 seconds	1983-09-15 10:21:00	Aransas Bay	United States	US	Texas	Mission-Aransas Estuary	0.3	0.5	28.201389	-96.928611	WGS84	100	Handheld GPS
Station_25_Date_10JUL1984:12:17:00.000	Event	2021-11-14	en	http://creativecommons.org/publicdomain/zero/1.0/legalcode	TPWD_HARC_Texas_Aransas_Bay_Bag_Seine	TPWD	HARC	Station_25_Date_10JUL1984:12:17:00.000	Bag Seine	0.05	hectares	120 seconds	1984-07-10 12:17:00	Aransas Bay	United States	US	Texas	Mission-Aransas Estuary	0.3	0.4	28.201389	-96.928611	WGS84	100	Handheld GPS
Station_25_Date_18NOV1993:13:32:00.000	Event	2021-11-14	en	http://creativecommons.org/publicdomain/zero/1.0/legalcode	TPWD_HARC_Texas_Aransas_Bay_Bag_Seine	TPWD	HARC	Station_25_Date_18NOV1993:13:32:00.000	Bag Seine	0.03	hectares	120 seconds	1993-11-18 13:32:00	Aransas Bay	United States	US	Texas	Mission-Aransas Estuary	0.1	0.3	28.201389	-96.929167	WGS84	100	Handheld GPS
Station_25_Date_05NOV1996:16:29:00.000	Event	2021-11-14	en	http://creativecommons.org/publicdomain/zero/1.0/legalcode	TPWD_HARC_Texas_Aransas_Bay_Bag_Seine	TPWD	HARC	Station_25_Date_05NOV1996:16:29:00.000	Bag Seine	0.03	hectares	240 seconds	1996-11-05 16:29:00	Aransas Bay	United States	US	Texas	Mission-Aransas Estuary	0.4	0.6	28.201389	-96.929167	WGS84	100	Handheld GPS
Station_25_Date_11SEP1996:12:29:00.000	Event	2021-11-14	en	http://creativecommons.org/publicdomain/zero/1.0/legalcode	TPWD_HARC_Texas_Aransas_Bay_Bag_Seine	TPWD	HARC	Station_25_Date_11SEP1996:12:29:00.000	Bag Seine	0.03	hectares	120 seconds	1996-09-11 12:29:00	Aransas Bay	United States	US	Texas	Mission-Aransas Estuary	0.2	0.3	28.201389	-96.929167	WGS84	100	Handheld GPS
Station_25_Date_27SEP1999:14:13:00.000	Event	2021-11-14	en	http://creativecommons.org/publicdomain/zero/1.0/legalcode	TPWD_HARC_Texas_Aransas_Bay_Bag_Seine	TPWD	HARC	Station_25_Date_27SEP1999:14:13:00.000	Bag Seine	0.03	hectares	120 seconds	1999-09-27 14:13:00	Aransas Bay	United States	US	Texas	Mission-Aransas Estuary	0.1	0.5	28.202778	-96.928889	WGS84	100	Handheld GPS
Station_25_Date_05SEP1989:14:59:00.000	Event	2021-11-14	en	http://creativecommons.org/publicdomain/zero/1.0/legalcode	TPWD_HARC_Texas_Aransas_Bay_Bag_Seine	TPWD	HARC	Station_25_Date_05SEP1989:14:59:00.000	Bag Seine	0.03	hectares	120 seconds	1989-09-05 14:59:00	Aransas Bay	United States	US	Texas	Mission-Aransas Estuary	0.1	0.4	28.202778	-96.929167	WGS84	100	Handheld GPS
Station_25_Date_11AUG1997:08:44:00.000	Event	2021-11-14	en	http://creativecommons.org/publicdomain/zero/1.0/legalcode	TPWD_HARC_Texas_Aransas_Bay_Bag_Seine	TPWD	HARC	Station_25_Date_11AUG1997:08:44:00.000	Bag Seine	0.03	hectares	180 seconds	1997-08-11 08:44:00	Aransas Bay	United States	US	Texas	Mission-Aransas Estuary	0.4	0.4	28.202778	-96.929167	WGS84	100	Handheld GPS
Station_25_Date_27MAR2000:11:52:00.000	Event	2021-11-14	en	http://creativecommons.org/publicdomain/zero/1.0/legalcode	TPWD_HARC_Texas_Aransas_Bay_Bag_Seine	TPWD	HARC	Station_25_Date_27MAR2000:11:52:00.000	Bag Seine	0.03	hectares	120 seconds	2000-03-27 11:52:00	Aransas Bay	United States	US	Texas	Mission-Aransas Estuary	0.2	0.3	28.203333	-96.928333	WGS84	100	Handheld GPS
Station_25_Date_08DEC2003:12:25:00.000	Event	2021-11-14	en	http://creativecommons.org/publicdomain/zero/1.0/legalcode	TPWD_HARC_Texas_Aransas_Bay_Bag_Seine	TPWD	HARC	Station_25_Date_08DEC2003:12:25:00.000	Bag Seine	0.03	hectares	120 seconds	2003-12-08 12:25:00	Aransas Bay	United States	US	Texas	Mission-Aransas Estuary	0.1	0.4	28.203889	-96.928611	WGS84	100	Handheld GPS
Station_25_Date_21MAY2008:18:23:00.000	Event	2021-11-14	en	http://creativecommons.org/publicdomain/zero/1.0/legalcode	TPWD_HARC_Texas_Aransas_Bay_Bag_Seine	TPWD	HARC	Station_25_Date_21MAY2008:18:23:00.000	Bag Seine	0.03	hectares	60 seconds	2008-05-21 18:23:00	Aransas Bay	United States	US	Texas	Mission-Aransas Estuary	0.1	0.6	28.204167	-96.928611	WGS84	100	Handheld GPS
Station_25_Date_03OCT2007:15:42:00.000	Event	2021-11-14	en	http://creativecommons.org/publicdomain/zero/1.0/legalcode	TPWD_HARC_Texas_Aransas_Bay_Bag_Seine	TPWD	HARC	Station_25_Date_03OCT2007:15:42:00.000	Bag Seine	0.03	hectares	120 seconds	2007-10-03 15:42:00	Aransas Bay	United States	US	Texas	Mission-Aransas Estuary	0.4	0.6	28.204444	-96.928333	WGS84	100	Handheld GPS
Station_25_Date_07MAR2007:13:28:00.000	Event	2021-11-14	en	http://creativecommons.org/publicdomain/zero/1.0/legalcode	TPWD_HARC_Texas_Aransas_Bay_Bag_Seine	TPWD	HARC	Station_25_Date_07MAR2007:13:28:00.000	Bag Seine	0.03	hectares	120 seconds	2007-03-07 13:28:00	Aransas Bay	United States	US	Texas	Mission-Aransas Estuary	0.1	0.3	28.204722	-96.928889	WGS84	100	Handheld GPS
Station_25_Date_11APR2003:13:47:00.000	Event	2021-11-14	en	http://creativecommons.org/publicdomain/zero/1.0/legalcode	TPWD_HARC_Texas_Aransas_Bay_Bag_Seine	TPWD	HARC	Station_25_Date_11APR2003:13:47:00.000	Bag Seine	0.03	hectares	120 seconds	2003-04-11 13:47:00	Aransas Bay	United States	US	Texas	Mission-Aransas Estuary	0.1	0.3	28.205	-96.928611	WGS84	100	Handheld GPS
Station_25_Date_10FEB1997:11:45:00.000	Event	2021-11-14	en	http://creativecommons.org/publicdomain/zero/1.0/legalcode	TPWD_HARC_Texas_Aransas_Bay_Bag_Seine	TPWD	HARC	Station_25_Date_10FEB1997:11:45:00.000	Bag Seine	0.03	hectares	120 seconds	1997-02-10 11:45:00	Aransas Bay	United States	US	Texas	Mission-Aransas Estuary	0	0.3	28.205556	-96.926389	WGS84	100	Handheld GPS
Station_25_Date_23NOV1988:11:29:00.000	Event	2021-11-14	en	http://creativecommons.org/publicdomain/zero/1.0/legalcode	TPWD_HARC_Texas_Aransas_Bay_Bag_Seine	TPWD	HARC	Station_25_Date_23NOV1988:11:29:00.000	Bag Seine	0.03	hectares	120 seconds	1988-11-23 11:29:00	Aransas Bay	United States	US	Texas	Mission-Aransas Estuary	0	0.1	28.206944	-96.929167	WGS84	100	Handheld GPS
Station_25_Date_22MAR1994:11:22:00.000	Event	2021-11-14	en	http://creativecommons.org/publicdomain/zero/1.0/legalcode	TPWD_HARC_Texas_Aransas_Bay_Bag_Seine	TPWD	HARC	Station_25_Date_22MAR1994:11:22:00.000	Bag Seine	0.03	hectares	120 seconds	1994-03-22 11:22:00	Aransas Bay	United States	US	Texas	Mission-Aransas Estuary	0	0.1	28.206944	-96.929167	WGS84	100	Handheld GPS
Station_25_Date_23JUL1992:13:28:00.000	Event	2021-11-14	en	http://creativecommons.org/publicdomain/zero/1.0/legalcode	TPWD_HARC_Texas_Aransas_Bay_Bag_Seine	TPWD	HARC	Station_25_Date_23JUL1992:13:28:00.000	Bag Seine	0.03	hectares	180 seconds	1992-07-23 13:28:00	Aransas Bay	United States	US	Texas	Mission-Aransas Estuary	0	0.6	28.208333	-96.929167	WGS84	100	Handheld GPS
Station_25_Date_01APR1993:13:10:00.000	Event	2021-11-14	en	http://creativecommons.org/publicdomain/zero/1.0/legalcode	TPWD_HARC_Texas_Aransas_Bay_Bag_Seine	TPWD	HARC	Station_25_Date_01APR1993:13:10:00.000	Bag Seine	0.03	hectares	120 seconds	1993-04-01 13:10:00	Aransas Bay	United States	US	Texas	Mission-Aransas Estuary	0	0.2	28.208333	-96.930556	WGS84	100	Handheld GPS
Station_25_Date_11SEP1985:11:54:00.000	Event	2021-11-14	en	http://creativecommons.org/publicdomain/zero/1.0/legalcode	TPWD_HARC_Texas_Aransas_Bay_Bag_Seine	TPWD	HARC	Station_25_Date_11SEP1985:11:54:00.000	Bag Seine	0.03	hectares	120 seconds	1985-09-11 11:54:00	Aransas Bay	United States	US	Texas	Mission-Aransas Estuary	0.4	0.5	28.209722	-96.929167	WGS84	100	Handheld GPS
Station_25_Date_26AUG1996:12:10:00.000	Event	2021-11-14	en	http://creativecommons.org/publicdomain/zero/1.0/legalcode	TPWD_HARC_Texas_Aransas_Bay_Bag_Seine	TPWD	HARC	Station_25_Date_26AUG1996:12:10:00.000	Bag Seine	0.03	hectares	180 seconds	1996-08-26 12:10:00	Aransas Bay	United States	US	Texas	Mission-Aransas Estuary	0.3	0.5	28.209722	-96.930556	WGS84	100	Handheld GPS
Station_25_Date_16DEC1987:12:58:00.000	Event	2021-11-14	en	http://creativecommons.org/publicdomain/zero/1.0/legalcode	TPWD_HARC_Texas_Aransas_Bay_Bag_Seine	TPWD	HARC	Station_25_Date_16DEC1987:12:58:00.000	Bag Seine	0.03	hectares	120 seconds	1987-12-16 12:58:00	Aransas Bay	United States	US	Texas	Mission-Aransas Estuary	0	0.2	28.209722	-96.931944	WGS84	100	Handheld GPS
Station_25_Date_13MAR2006:12:19:00.000	Event	2021-11-14	en	http://creativecommons.org/publicdomain/zero/1.0/legalcode	TPWD_HARC_Texas_Aransas_Bay_Bag_Seine	TPWD	HARC	Station_25_Date_13MAR2006:12:19:00.000	Bag Seine	0.03	hectares	120 seconds	2006-03-13 12:19:00	Aransas Bay	United States	US	Texas	Mission-Aransas Estuary	0.2	0.3	28.210278	-96.93	WGS84	100	Handheld GPS
Station_25_Date_25SEP2001:16:47:00.000	Event	2021-11-14	en	http://creativecommons.org/publicdomain/zero/1.0/legalcode	TPWD_HARC_Texas_Aransas_Bay_Bag_Seine	TPWD	HARC	Station_25_Date_25SEP2001:16:47:00.000	Bag Seine	0.03	hectares	120 seconds	2001-09-25 16:47:00	Aransas Bay	United States	US	Texas	Mission-Aransas Estuary	0.3	0.5	28.210556	-96.931389	WGS84	100	Handheld GPS
Station_25_Date_28DEC2000:11:47:00.000	Event	2021-11-14	en	http://creativecommons.org/publicdomain/zero/1.0/legalcode	TPWD_HARC_Texas_Aransas_Bay_Bag_Seine	TPWD	HARC	Station_25_Date_28DEC2000:11:47:00.000	Bag Seine	0.03	hectares	120 seconds	2000-12-28 11:47:00	Aransas Bay	United States	US	Texas	Mission-Aransas Estuary	0	0.2	28.210833	-96.932778	WGS84	100	Handheld GPS
Station_25_Date_21JUN2000:11:27:00.000	Event	2021-11-14	en	http://creativecommons.org/publicdomain/zero/1.0/legalcode	TPWD_HARC_Texas_Aransas_Bay_Bag_Seine	TPWD	HARC	Station_25_Date_21JUN2000:11:27:00.000	Bag Seine	0.03	hectares	120 seconds	2000-06-21 11:27:00	Aransas Bay	United States	US	Texas	Mission-Aransas Estuary	0.5	0.5	28.211111	-96.9325	WGS84	100	Handheld GPS
Station_25_Date_27JUN1988:13:24:00.000	Event	2021-11-14	en	http://creativecommons.org/publicdomain/zero/1.0/legalcode	TPWD_HARC_Texas_Aransas_Bay_Bag_Seine	TPWD	HARC	Station_25_Date_27JUN1988:13:24:00.000	Bag Seine	0.03	hectares	300 seconds	1988-06-27 13:24:00	Aransas Bay	United States	US	Texas	Mission-Aransas Estuary	0.2	0.6	28.211111	-96.933333	WGS84	100	Handheld GPS
Station_25_Date_10OCT1988:16:53:00.000	Event	2021-11-14	en	http://creativecommons.org/publicdomain/zero/1.0/legalcode	TPWD_HARC_Texas_Aransas_Bay_Bag_Seine	TPWD	HARC	Station_25_Date_10OCT1988:16:53:00.000	Bag Seine	0.03	hectares	120 seconds	1988-10-10 16:53:00	Aransas Bay	United States	US	Texas	Mission-Aransas Estuary	0	0.3	28.211111	-96.933333	WGS84	100	Handheld GPS
Station_33_Date_11DEC1984:13:15:00.000	Event	2021-11-14	en	http://creativecommons.org/publicdomain/zero/1.0/legalcode	TPWD_HARC_Texas_Aransas_Bay_Bag_Seine	TPWD	HARC	Station_33_Date_11DEC1984:13:15:00.000	Bag Seine	0.03	hectares	120 seconds	1984-12-11 13:15:00	Aransas Bay	United States	US	Texas	Mission-Aransas Estuary	0.2	0.3	28.183333	-96.951389	WGS84	100	Handheld GPS
Station_33_Date_26MAR1986:13:16:00.000	Event	2021-11-14	en	http://creativecommons.org/publicdomain/zero/1.0/legalcode	TPWD_HARC_Texas_Aransas_Bay_Bag_Seine	TPWD	HARC	Station_33_Date_26MAR1986:13:16:00.000	Bag Seine	0.03	hectares	60 seconds	1986-03-26 13:16:00	Aransas Bay	United States	US	Texas	Mission-Aransas Estuary	0.2	0.4	28.183333	-96.951389	WGS84	100	Handheld GPS
Station_33_Date_23JAN1989:14:20:00.000	Event	2021-11-14	en	http://creativecommons.org/publicdomain/zero/1.0/legalcode	TPWD_HARC_Texas_Aransas_Bay_Bag_Seine	TPWD	HARC	Station_33_Date_23JAN1989:14:20:00.000	Bag Seine	0.03	hectares	120 seconds	1989-01-23 14:20:00	Aransas Bay	United States	US	Texas	Mission-Aransas Estuary	0.1	0.4	28.183333	-96.951389	WGS84	100	Handheld GPS
Station_33_Date_27MAR1989:10:01:00.000	Event	2021-11-14	en	http://creativecommons.org/publicdomain/zero/1.0/legalcode	TPWD_HARC_Texas_Aransas_Bay_Bag_Seine	TPWD	HARC	Station_33_Date_27MAR1989:10:01:00.000	Bag Seine	0.03	hectares	120 seconds	1989-03-27 10:01:00	Aransas Bay	United States	US	Texas	Mission-Aransas Estuary	0.3	0.4	28.183333	-96.951389	WGS84	100	Handheld GPS
Station_33_Date_05SEP1989:14:17:00.000	Event	2021-11-14	en	http://creativecommons.org/publicdomain/zero/1.0/legalcode	TPWD_HARC_Texas_Aransas_Bay_Bag_Seine	TPWD	HARC	Station_33_Date_05SEP1989:14:17:00.000	Bag Seine	0.03	hectares	120 seconds	1989-09-05 14:17:00	Aransas Bay	United States	US	Texas	Mission-Aransas Estuary	0.2	0.4	28.183333	-96.951389	WGS84	100	Handheld GPS
Station_33_Date_05NOV1990:15:37:00.000	Event	2021-11-14	en	http://creativecommons.org/publicdomain/zero/1.0/legalcode	TPWD_HARC_Texas_Aransas_Bay_Bag_Seine	TPWD	HARC	Station_33_Date_05NOV1990:15:37:00.000	Bag Seine	0.03	hectares	120 seconds	1990-11-05 15:37:00	Aransas Bay	United States	US	Texas	Mission-Aransas Estuary	0.3	0.5	28.183333	-96.951389	WGS84	100	Handheld GPS
Station_33_Date_18JUL1991:12:31:00.000	Event	2021-11-14	en	http://creativecommons.org/publicdomain/zero/1.0/legalcode	TPWD_HARC_Texas_Aransas_Bay_Bag_Seine	TPWD	HARC	Station_33_Date_18JUL1991:12:31:00.000	Bag Seine	0.03	hectares	120 seconds	1991-07-18 12:31:00	Aransas Bay	United States	US	Texas	Mission-Aransas Estuary	0	0.5	28.183333	-96.951389	WGS84	100	Handheld GPS
Station_33_Date_16DEC1992:11:20:00.000	Event	2021-11-14	en	http://creativecommons.org/publicdomain/zero/1.0/legalcode	TPWD_HARC_Texas_Aransas_Bay_Bag_Seine	TPWD	HARC	Station_33_Date_16DEC1992:11:20:00.000	Bag Seine	0.03	hectares	120 seconds	1992-12-16 11:20:00	Aransas Bay	United States	US	Texas	Mission-Aransas Estuary	0.2	0.4	28.183333	-96.951389	WGS84	100	Handheld GPS
Station_33_Date_11MAY1992:17:29:00.000	Event	2021-11-14	en	http://creativecommons.org/publicdomain/zero/1.0/legalcode	TPWD_HARC_Texas_Aransas_Bay_Bag_Seine	TPWD	HARC	Station_33_Date_11MAY1992:17:29:00.000	Bag Seine	0.03	hectares	120 seconds	1992-05-11 17:29:00	Aransas Bay	United States	US	Texas	Mission-Aransas Estuary	0.1	0.5	28.183333	-96.951389	WGS84	100	Handheld GPS
Station_33_Date_22MAR1994:12:00:00.000	Event	2021-11-14	en	http://creativecommons.org/publicdomain/zero/1.0/legalcode	TPWD_HARC_Texas_Aransas_Bay_Bag_Seine	TPWD	HARC	Station_33_Date_22MAR1994:12:00:00.000	Bag Seine	0.03	hectares	120 seconds	1994-03-22 12:00:00	Aransas Bay	United States	US	Texas	Mission-Aransas Estuary	0.1	0.4	28.183333	-96.951389	WGS84	100	Handheld GPS
Station_33_Date_31OCT1994:11:45:00.000	Event	2021-11-14	en	http://creativecommons.org/publicdomain/zero/1.0/legalcode	TPWD_HARC_Texas_Aransas_Bay_Bag_Seine	TPWD	HARC	Station_33_Date_31OCT1994:11:45:00.000	Bag Seine	0.03	hectares	120 seconds	1994-10-31 11:45:00	Aransas Bay	United States	US	Texas	Mission-Aransas Estuary	0.2	0.6	28.183333	-96.951389	WGS84	100	Handheld GPS
Station_33_Date_16NOV1995:12:50:00.000	Event	2021-11-14	en	http://creativecommons.org/publicdomain/zero/1.0/legalcode	TPWD_HARC_Texas_Aransas_Bay_Bag_Seine	TPWD	HARC	Station_33_Date_16NOV1995:12:50:00.000	Bag Seine	0.03	hectares	120 seconds	1995-11-16 12:50:00	Aransas Bay	United States	US	Texas	Mission-Aransas Estuary	0	0.5	28.183333	-96.951389	WGS84	100	Handheld GPS
Station_33_Date_26AUG1996:11:30:00.000	Event	2021-11-14	en	http://creativecommons.org/publicdomain/zero/1.0/legalcode	TPWD_HARC_Texas_Aransas_Bay_Bag_Seine	TPWD	HARC	Station_33_Date_26AUG1996:11:30:00.000	Bag Seine	0.03	hectares	180 seconds	1996-08-26 11:30:00	Aransas Bay	United States	US	Texas	Mission-Aransas Estuary	0.3	0.5	28.183333	-96.951389	WGS84	100	Handheld GPS
Station_33_Date_05NOV1996:17:13:00.000	Event	2021-11-14	en	http://creativecommons.org/publicdomain/zero/1.0/legalcode	TPWD_HARC_Texas_Aransas_Bay_Bag_Seine	TPWD	HARC	Station_33_Date_05NOV1996:17:13:00.000	Bag Seine	0.03	hectares	120 seconds	1996-11-05 17:13:00	Aransas Bay	United States	US	Texas	Mission-Aransas Estuary	0.4	0.5	28.183333	-96.951389	WGS84	100	Handheld GPS
Station_33_Date_06APR1999:14:26:00.000	Event	2021-11-14	en	http://creativecommons.org/publicdomain/zero/1.0/legalcode	TPWD_HARC_Texas_Aransas_Bay_Bag_Seine	TPWD	HARC	Station_33_Date_06APR1999:14:26:00.000	Bag Seine	0.03	hectares	120 seconds	1999-04-06 14:26:00	Aransas Bay	United States	US	Texas	Mission-Aransas Estuary	0	0.4	28.183611	-96.950278	WGS84	100	Handheld GPS
Station_33_Date_23AUG2006:09:17:00.000	Event	2021-11-14	en	http://creativecommons.org/publicdomain/zero/1.0/legalcode	TPWD_HARC_Texas_Aransas_Bay_Bag_Seine	TPWD	HARC	Station_33_Date_23AUG2006:09:17:00.000	Bag Seine	0.03	hectares	120 seconds	2006-08-23 09:17:00	Aransas Bay	United States	US	Texas	Mission-Aransas Estuary	0.4	0.5	28.183611	-96.950833	WGS84	100	Handheld GPS
Station_33_Date_09APR2001:11:00:00.000	Event	2021-11-14	en	http://creativecommons.org/publicdomain/zero/1.0/legalcode	TPWD_HARC_Texas_Aransas_Bay_Bag_Seine	TPWD	HARC	Station_33_Date_09APR2001:11:00:00.000	Bag Seine	0.03	hectares	120 seconds	2001-04-09 11:00:00	Aransas Bay	United States	US	Texas	Mission-Aransas Estuary	0.3	0.5	28.183611	-96.951944	WGS84	100	Handheld GPS
Station_33_Date_08MAY2002:11:58:00.000	Event	2021-11-14	en	http://creativecommons.org/publicdomain/zero/1.0/legalcode	TPWD_HARC_Texas_Aransas_Bay_Bag_Seine	TPWD	HARC	Station_33_Date_08MAY2002:11:58:00.000	Bag Seine	0.03	hectares	120 seconds	2002-05-08 11:58:00	Aransas Bay	United States	US	Texas	Mission-Aransas Estuary	0.3	0.6	28.183889	-96.951389	WGS84	100	Handheld GPS
Station_33_Date_27SEP2004:17:02:00.000	Event	2021-11-14	en	http://creativecommons.org/publicdomain/zero/1.0/legalcode	TPWD_HARC_Texas_Aransas_Bay_Bag_Seine	TPWD	HARC	Station_33_Date_27SEP2004:17:02:00.000	Bag Seine	0.03	hectares	120 seconds	2004-09-27 17:02:00	Aransas Bay	United States	US	Texas	Mission-Aransas Estuary	0.4	0.6	28.183889	-96.951667	WGS84	100	Handheld GPS
Station_33_Date_21MAR2002:12:43:00.000	Event	2021-11-14	en	http://creativecommons.org/publicdomain/zero/1.0/legalcode	TPWD_HARC_Texas_Aransas_Bay_Bag_Seine	TPWD	HARC	Station_33_Date_21MAR2002:12:43:00.000	Bag Seine	0.03	hectares	120 seconds	2002-03-21 12:43:00	Aransas Bay	United States	US	Texas	Mission-Aransas Estuary	0	0.2	28.184167	-96.950833	WGS84	100	Handheld GPS
Station_33_Date_03OCT2007:15:18:00.000	Event	2021-11-14	en	http://creativecommons.org/publicdomain/zero/1.0/legalcode	TPWD_HARC_Texas_Aransas_Bay_Bag_Seine	TPWD	HARC	Station_33_Date_03OCT2007:15:18:00.000	Bag Seine	0.03	hectares	120 seconds	2007-10-03 15:18:00	Aransas Bay	United States	US	Texas	Mission-Aransas Estuary	0.3	0.6	28.184167	-96.951111	WGS84	100	Handheld GPS
Station_33_Date_05NOV2007:15:15:00.000	Event	2021-11-14	en	http://creativecommons.org/publicdomain/zero/1.0/legalcode	TPWD_HARC_Texas_Aransas_Bay_Bag_Seine	TPWD	HARC	Station_33_Date_05NOV2007:15:15:00.000	Bag Seine	0.03	hectares	120 seconds	2007-11-05 15:15:00	Aransas Bay	United States	US	Texas	Mission-Aransas Estuary	0	0.4	28.184722	-96.950556	WGS84	100	Handheld GPS
Station_34_Date_07JUN1995:14:44:00.000	Event	2021-11-14	en	http://creativecommons.org/publicdomain/zero/1.0/legalcode	TPWD_HARC_Texas_Aransas_Bay_Bag_Seine	TPWD	HARC	Station_34_Date_07JUN1995:14:44:00.000	Bag Seine	0.03	hectares	120 seconds	1995-06-07 14:44:00	Aransas Bay	United States	US	Texas	Mission-Aransas Estuary	0.4	0.6	28.183333	-96.936111	WGS84	100	Handheld GPS
Station_34_Date_26AUG2003:13:42:00.000	Event	2021-11-14	en	http://creativecommons.org/publicdomain/zero/1.0/legalcode	TPWD_HARC_Texas_Aransas_Bay_Bag_Seine	TPWD	HARC	Station_34_Date_26AUG2003:13:42:00.000	Bag Seine	0.03	hectares	120 seconds	2003-08-26 13:42:00	Aransas Bay	United States	US	Texas	Mission-Aransas Estuary	0.4	0.6	28.185278	-96.934167	WGS84	100	Handheld GPS
